machine_type,temperature_motor,rpm,operating_mode,hours_since_maintenance,rul_hours,failure_type,estimated_repair_cost,maintenance_ratio
Robotic Arm,34.07,147.7,idle,87.55,0.5,none,0.0,58.36666666666667
Robotic Arm,50.06,493.4,peak,87.97,0.5,none,0.0,58.64666666666667
Robotic Arm,31.86,152.0,idle,88.07,0.5,none,0.0,58.71333333333333
Robotic Arm,42.54,342.3,normal,88.35,0.5,none,0.0,58.9
Robotic Arm,32.97,153.5,idle,88.65,0.5,none,0.0,59.1
Robotic Arm,31.73,154.2,idle,89.12,0.5,none,0.0,59.413333333333334
Robotic Arm,32.53,149.1,idle,89.35,0.5,none,0.0,59.56666666666666
Robotic Arm,31.61,147.3,idle,89.77,0.5,none,0.0,59.846666666666664
Robotic Arm,31.09,152.0,idle,89.85,0.5,none,0.0,59.9
Robotic Arm,28.75,147.0,idle,90.05,0.5,none,0.0,60.03333333333333
Robotic Arm,29.25,156.4,idle,90.17,0.5,none,0.0,60.11333333333334
Robotic Arm,29.85,152.6,idle,90.3,0.5,none,0.0,60.199999999999996
Robotic Arm,33.54,149.7,idle,90.33,0.5,none,0.0,60.22
Robotic Arm,34.64,150.8,idle,90.53,0.5,none,0.0,60.35333333333333
Robotic Arm,40.29,355.4,normal,90.98,0.5,none,0.0,60.653333333333336
Robotic Arm,28.16,152.0,idle,91.1,0.5,none,0.0,60.73333333333333
Robotic Arm,28.51,159.8,idle,91.52,0.5,none,0.0,61.01333333333333
Robotic Arm,38.2,363.3,normal,91.8,0.5,none,0.0,61.199999999999996
Robotic Arm,39.7,345.1,normal,92.28,0.5,none,0.0,61.52
Robotic Arm,33.66,159.4,idle,92.4,0.5,none,0.0,61.6
Robotic Arm,31.14,153.9,idle,92.45,0.5,none,0.0,61.63333333333333
Robotic Arm,28.65,152.4,idle,92.63,0.5,none,0.0,61.75333333333333
Robotic Arm,34.08,155.9,idle,92.78,0.5,none,0.0,61.85333333333333
Robotic Arm,33.98,156.0,idle,92.87,0.5,none,0.0,61.913333333333334
Robotic Arm,33.96,149.3,idle,93.17,0.5,none,0.0,62.11333333333334
Robotic Arm,50.06,157.7,idle,93.63,0.5,none,0.0,62.419999999999995
Robotic Arm,33.45,150.8,idle,94.05,0.5,none,0.0,62.699999999999996
Robotic Arm,31.69,150.5,idle,94.23,0.5,none,0.0,62.82
Robotic Arm,33.85,152.6,idle,94.38,0.5,none,0.0,62.919999999999995
Robotic Arm,46.31,344.6,normal,94.52,0.5,none,0.0,63.01333333333333
Robotic Arm,31.82,147.5,idle,94.9,0.5,none,0.0,63.26666666666667
Robotic Arm,29.86,145.6,idle,95.22,0.5,none,0.0,63.48
Robotic Arm,28.94,148.2,idle,95.43,0.5,none,0.0,63.620000000000005
Robotic Arm,31.8,159.6,idle,95.58,0.5,none,0.0,63.72
Robotic Arm,28.56,151.1,idle,95.83,0.5,none,0.0,63.88666666666666
Robotic Arm,30.58,148.3,idle,96.3,0.5,none,0.0,64.2
Robotic Arm,37.76,344.4,normal,96.72,0.5,none,0.0,64.48
Robotic Arm,40.5,361.4,normal,97.07,0.5,none,0.0,64.71333333333332
Robotic Arm,32.32,145.9,idle,97.55,0.5,none,0.0,65.03333333333333
Robotic Arm,46.85,515.0,peak,97.82,0.5,none,0.0,65.21333333333332
Robotic Arm,41.07,340.4,normal,97.88,0.5,none,0.0,65.25333333333333
Robotic Arm,34.97,146.3,idle,98.23,0.5,none,0.0,65.48666666666666
Robotic Arm,30.44,153.7,idle,98.47,0.5,none,0.0,65.64666666666666
Robotic Arm,47.9,349.7,normal,98.67,0.5,none,0.0,65.78
Robotic Arm,32.4,151.7,idle,99.15,0.5,none,0.0,66.10000000000001
Robotic Arm,47.87,356.5,normal,99.65,0.5,none,0.0,66.43333333333334
Robotic Arm,42.34,341.0,normal,99.68,0.5,none,0.0,66.45333333333333
Robotic Arm,29.34,157.4,idle,99.87,0.5,none,0.0,66.58
Robotic Arm,28.74,156.6,idle,100.25,0.5,none,0.0,66.83333333333333
Robotic Arm,37.37,344.5,normal,100.35,0.5,none,0.0,66.89999999999999
Robotic Arm,28.59,146.0,idle,100.48,0.5,none,0.0,66.98666666666666
Robotic Arm,45.29,359.3,normal,100.9,0.5,none,0.0,67.26666666666667
Robotic Arm,37.62,366.4,normal,101.22,0.5,none,0.0,67.48
Robotic Arm,42.9,364.4,normal,101.57,0.5,none,0.0,67.71333333333332
Robotic Arm,39.65,360.1,normal,101.93,0.5,none,0.0,67.95333333333333
Robotic Arm,39.01,364.0,normal,102.1,0.5,none,0.0,68.06666666666666
Robotic Arm,41.4,359.6,normal,102.6,0.5,none,0.0,68.39999999999999
Robotic Arm,43.72,355.6,normal,102.63,0.5,none,0.0,68.42
Robotic Arm,50.06,358.9,normal,103.08,0.5,none,0.0,68.72
Robotic Arm,42.48,356.1,normal,103.33,0.5,none,0.0,68.88666666666667
Robotic Arm,40.03,366.6,normal,103.37,0.5,none,0.0,68.91333333333334
Robotic Arm,33.63,146.2,idle,103.52,0.5,none,0.0,69.01333333333334
Robotic Arm,30.52,155.5,idle,103.78,0.5,none,0.0,69.18666666666667
Robotic Arm,34.54,154.4,idle,104.13,0.5,none,0.0,69.42
Robotic Arm,42.73,366.4,normal,104.25,0.5,none,0.0,69.5
Robotic Arm,34.2,152.3,idle,104.62,0.5,none,0.0,69.74666666666667
Robotic Arm,47.01,365.5,normal,105.07,0.5,none,0.0,70.04666666666667
Robotic Arm,43.54,341.9,normal,105.2,0.5,none,0.0,70.13333333333334
Robotic Arm,29.21,152.2,idle,105.3,0.5,none,0.0,70.2
Robotic Arm,38.47,348.8,normal,105.62,0.5,none,0.0,70.41333333333334
Robotic Arm,43.85,344.4,normal,106.0,0.5,none,0.0,70.66666666666667
Robotic Arm,34.61,151.6,idle,106.5,0.5,none,0.0,71.0
Robotic Arm,57.33,364.7,normal,106.55,0.5,none,0.0,71.03333333333333
Robotic Arm,30.2,157.1,idle,106.83,0.5,none,0.0,71.22
Robotic Arm,47.14,368.6,normal,107.15,0.5,none,0.0,71.43333333333334
Robotic Arm,42.31,360.6,normal,107.2,0.5,none,0.0,71.46666666666667
Robotic Arm,46.54,360.4,normal,107.52,0.5,none,0.0,71.67999999999999
Robotic Arm,48.48,506.4,peak,107.55,0.5,none,0.0,71.7
Robotic Arm,35.6,366.7,normal,107.83,0.5,none,0.0,71.88666666666667
Robotic Arm,43.61,345.7,normal,108.23,0.5,none,0.0,72.15333333333334
Robotic Arm,47.86,856.0,peak,108.33,0.5,none,0.0,72.22
Robotic Arm,39.07,350.9,normal,108.7,0.5,none,0.0,72.46666666666667
Robotic Arm,31.39,150.2,idle,109.1,0.5,none,0.0,72.73333333333333
Robotic Arm,41.58,348.4,normal,109.28,0.5,none,0.0,72.85333333333334
Robotic Arm,43.41,358.6,normal,109.62,0.5,none,0.0,73.08
Robotic Arm,41.7,345.9,normal,109.92,0.5,none,0.0,73.28
Robotic Arm,53.35,504.8,peak,110.07,0.5,none,0.0,73.38
Robotic Arm,44.57,359.2,normal,110.57,0.5,none,0.0,73.71333333333332
Robotic Arm,49.81,507.0,peak,110.9,0.5,none,0.0,73.93333333333334
Robotic Arm,45.88,366.6,normal,111.25,0.5,none,0.0,74.16666666666667
Robotic Arm,30.96,159.1,idle,111.72,0.5,none,0.0,74.48
Robotic Arm,31.56,153.3,idle,112.1,0.5,none,0.0,74.73333333333333
Robotic Arm,39.45,345.1,normal,112.32,0.5,none,0.0,74.88
Robotic Arm,34.27,151.1,idle,112.77,0.5,none,0.0,75.17999999999999
Robotic Arm,30.75,154.3,idle,112.8,0.5,none,0.0,75.2
Robotic Arm,32.44,147.3,idle,113.28,0.5,none,0.0,75.52
Robotic Arm,28.01,155.9,idle,113.43,0.5,none,0.0,75.62
Robotic Arm,29.62,159.4,idle,113.78,0.5,none,0.0,75.85333333333334
Robotic Arm,32.88,148.6,idle,114.28,0.5,none,0.0,76.18666666666667
Robotic Arm,30.84,155.5,idle,114.75,0.5,none,0.0,76.5
Robotic Arm,32.2,156.1,idle,115.03,0.5,none,0.0,76.68666666666667
Robotic Arm,34.1,158.5,idle,115.42,0.5,none,0.0,76.94666666666667
Robotic Arm,46.28,345.0,normal,115.5,0.5,none,0.0,77.0
Robotic Arm,34.99,145.2,idle,115.53,0.5,none,0.0,77.02
Robotic Arm,28.7,150.2,idle,115.57,0.5,none,0.0,77.04666666666667
Robotic Arm,28.8,153.1,idle,115.95,0.5,none,0.0,77.3
Robotic Arm,28.62,149.8,idle,116.02,0.5,none,0.0,77.34666666666666
Robotic Arm,32.24,149.9,idle,116.05,0.5,none,0.0,77.36666666666666
Robotic Arm,34.41,147.2,idle,116.38,0.5,none,0.0,77.58666666666666
Robotic Arm,29.37,153.0,idle,116.5,0.5,none,0.0,77.66666666666667
Robotic Arm,30.13,150.4,idle,116.63,0.5,none,0.0,77.75333333333333
Robotic Arm,37.62,347.5,normal,117.05,0.5,none,0.0,78.03333333333333
Robotic Arm,31.32,152.3,idle,117.1,0.5,none,0.0,78.06666666666666
Robotic Arm,39.14,364.7,normal,117.27,0.5,none,0.0,78.17999999999999
Robotic Arm,44.46,344.2,normal,117.55,0.5,none,0.0,78.36666666666666
Robotic Arm,32.1,150.9,idle,117.58,0.5,none,0.0,78.38666666666667
Robotic Arm,32.29,159.6,idle,117.73,0.5,none,0.0,78.48666666666666
Robotic Arm,30.3,152.9,idle,118.05,0.5,none,0.0,78.7
Robotic Arm,28.37,148.9,idle,118.12,0.5,none,0.0,78.74666666666667
Robotic Arm,32.44,158.5,idle,118.18,0.5,none,0.0,78.78666666666668
Robotic Arm,32.02,153.2,idle,118.48,0.5,none,0.0,78.98666666666666
Robotic Arm,32.54,158.4,idle,118.77,0.5,none,0.0,79.17999999999999
Robotic Arm,38.51,366.1,normal,118.87,0.5,none,0.0,79.24666666666667
Robotic Arm,30.47,159.6,idle,119.1,0.5,none,0.0,79.39999999999999
Robotic Arm,34.38,152.9,idle,119.2,0.5,none,0.0,79.46666666666667
Robotic Arm,28.94,155.0,idle,119.5,0.5,none,0.0,79.66666666666667
Robotic Arm,34.2,154.4,idle,119.87,0.5,none,0.0,79.91333333333334
Robotic Arm,31.53,149.9,idle,120.18,0.5,none,0.0,80.12
Robotic Arm,39.25,345.6,normal,120.67,0.5,none,0.0,80.44666666666667
Robotic Arm,36.19,361.6,normal,121.1,0.5,none,0.0,80.73333333333333
Robotic Arm,46.43,356.8,normal,121.15,0.5,none,0.0,80.76666666666667
Robotic Arm,34.4,152.7,idle,121.65,0.5,none,0.0,81.10000000000001
Robotic Arm,35.15,358.2,normal,122.05,0.5,none,0.0,81.36666666666666
Robotic Arm,46.58,360.7,normal,122.27,0.5,none,0.0,81.51333333333334
Robotic Arm,36.41,367.0,normal,122.38,0.5,none,0.0,81.58666666666666
Robotic Arm,35.36,361.3,normal,122.43,0.5,none,0.0,81.62
Robotic Arm,45.48,352.9,normal,122.58,0.5,none,0.0,81.72
Robotic Arm,47.18,358.0,normal,122.88,0.5,none,0.0,81.92
Robotic Arm,30.79,153.6,idle,123.2,0.5,none,0.0,82.13333333333334
Robotic Arm,32.01,156.4,idle,123.62,0.5,none,0.0,82.41333333333334
Robotic Arm,33.37,151.6,idle,123.77,0.5,none,0.0,82.51333333333334
Robotic Arm,35.25,359.8,normal,123.88,0.5,none,0.0,82.58666666666666
Robotic Arm,29.26,151.2,idle,124.32,0.5,none,0.0,82.88
Robotic Arm,35.69,357.0,normal,124.37,0.5,none,0.0,82.91333333333334
Robotic Arm,50.06,350.1,normal,124.53,0.5,none,0.0,83.02
Robotic Arm,42.08,505.0,peak,125.02,0.5,none,0.0,83.34666666666666
Robotic Arm,52.77,495.6,peak,125.52,0.5,none,0.0,83.67999999999999
Robotic Arm,28.22,156.3,idle,125.65,0.5,none,0.0,83.76666666666667
Robotic Arm,38.87,356.0,normal,126.08,0.5,none,0.0,84.05333333333333
Robotic Arm,30.56,148.9,idle,126.15,0.5,none,0.0,84.10000000000001
Robotic Arm,36.34,355.8,normal,126.23,0.5,none,0.0,84.15333333333334
Robotic Arm,36.95,364.7,normal,126.5,0.5,none,0.0,84.33333333333333
Robotic Arm,42.01,365.3,normal,126.78,0.5,none,0.0,84.52
Robotic Arm,37.76,365.1,normal,126.98,0.5,none,0.0,84.65333333333334
Robotic Arm,32.8,155.8,idle,127.42,0.5,none,0.0,84.94666666666667
Robotic Arm,46.41,356.2,normal,127.78,0.5,none,0.0,85.18666666666667
Robotic Arm,31.16,146.1,idle,127.87,0.5,none,0.0,85.24666666666667
Robotic Arm,52.75,512.9,peak,128.13,0.5,none,0.0,85.42
Robotic Arm,47.71,347.4,normal,128.45,0.5,none,0.0,85.63333333333333
Robotic Arm,44.37,348.0,normal,128.62,0.5,none,0.0,85.74666666666667
Robotic Arm,35.86,361.7,normal,129.0,0.5,none,0.0,86.0
Robotic Arm,47.88,352.9,normal,129.13,0.5,none,0.0,86.08666666666666
Robotic Arm,41.45,348.7,normal,129.35,0.5,none,0.0,86.23333333333333
Robotic Arm,41.39,364.1,normal,129.75,0.5,none,0.0,86.5
Robotic Arm,36.21,344.0,normal,130.08,0.5,none,0.0,86.72000000000001
Robotic Arm,50.06,145.1,idle,130.2,0.5,none,0.0,86.8
Robotic Arm,30.17,146.6,idle,130.4,0.5,none,0.0,86.93333333333334
Robotic Arm,38.6,343.5,normal,130.65,0.5,none,0.0,87.10000000000001
Robotic Arm,28.78,154.7,idle,131.02,0.5,none,0.0,87.34666666666668
Robotic Arm,37.37,342.8,normal,131.23,0.5,none,0.0,87.48666666666666
Robotic Arm,44.49,496.0,peak,131.37,0.5,none,0.0,87.58
Robotic Arm,29.92,145.1,idle,131.77,0.5,none,0.0,87.84666666666668
Robotic Arm,50.06,856.0,idle,132.25,0.5,none,0.0,88.16666666666667
Robotic Arm,39.83,856.0,normal,132.4,0.5,none,0.0,88.26666666666667
Robotic Arm,50.06,367.2,normal,132.58,0.5,none,0.0,88.38666666666667
Robotic Arm,44.69,856.0,normal,132.63,0.5,none,0.0,88.42
Robotic Arm,37.67,360.5,normal,132.83,0.5,none,0.0,88.55333333333334
Robotic Arm,41.44,345.8,normal,133.0,0.5,none,0.0,88.66666666666667
Robotic Arm,46.0,495.8,peak,133.32,0.5,none,0.0,88.88
Robotic Arm,39.09,355.2,normal,133.42,0.5,none,0.0,88.94666666666666
Robotic Arm,38.76,344.3,normal,133.65,0.5,none,0.0,89.10000000000001
Robotic Arm,50.06,340.2,normal,133.93,0.5,none,0.0,89.28666666666668
Robotic Arm,43.62,348.0,normal,134.12,0.5,none,0.0,89.41333333333334
Robotic Arm,41.18,355.9,normal,134.4,0.5,none,0.0,89.60000000000001
Robotic Arm,46.44,368.1,normal,134.48,0.5,none,0.0,89.65333333333332
Robotic Arm,35.39,356.6,normal,134.67,0.5,none,0.0,89.77999999999999
Robotic Arm,42.38,355.8,normal,134.97,0.5,none,0.0,89.98
Robotic Arm,40.81,368.9,normal,135.4,0.5,none,0.0,90.26666666666667
Robotic Arm,34.75,147.3,idle,135.87,0.5,none,0.0,90.58
Robotic Arm,33.17,153.1,idle,136.22,0.5,none,0.0,90.81333333333333
Robotic Arm,42.97,363.5,normal,136.38,0.5,none,0.0,90.92
Robotic Arm,33.53,151.1,idle,136.52,0.5,none,0.0,91.01333333333334
Robotic Arm,47.34,366.1,normal,136.97,0.5,none,0.0,91.31333333333333
Robotic Arm,30.27,147.2,idle,137.08,0.5,none,0.0,91.38666666666667
Robotic Arm,29.62,159.5,idle,137.27,0.5,none,0.0,91.51333333333334
Robotic Arm,33.34,152.7,idle,137.37,0.5,none,0.0,91.58
Robotic Arm,42.89,347.7,normal,137.43,0.5,none,0.0,91.62
Robotic Arm,32.65,153.9,idle,137.9,0.5,none,0.0,91.93333333333334
Robotic Arm,34.93,149.2,idle,138.15,0.5,none,0.0,92.10000000000001
Robotic Arm,32.98,856.0,idle,138.28,0.5,none,0.0,92.18666666666667
Robotic Arm,28.71,152.0,idle,138.53,0.5,none,0.0,92.35333333333334
Robotic Arm,30.03,150.9,idle,138.98,0.5,none,0.0,92.65333333333332
Robotic Arm,34.81,154.2,idle,139.35,0.5,none,0.0,92.89999999999999
Robotic Arm,44.24,366.5,normal,139.62,0.5,none,0.0,93.08
Robotic Arm,33.3,159.8,idle,140.07,0.5,none,0.0,93.38
Robotic Arm,30.17,159.1,idle,140.35,0.5,none,0.0,93.56666666666666
Robotic Arm,30.24,153.7,idle,140.52,0.5,none,0.0,93.68
Robotic Arm,32.01,158.8,idle,140.78,0.5,none,0.0,93.85333333333334
Robotic Arm,41.24,353.6,normal,141.23,0.5,none,0.0,94.15333333333332
Robotic Arm,31.33,145.5,idle,141.63,0.5,none,0.0,94.42
Robotic Arm,33.73,158.6,idle,141.73,0.5,none,0.0,94.48666666666666
Robotic Arm,33.28,148.3,idle,142.07,0.5,none,0.0,94.71333333333332
Robotic Arm,32.07,152.3,idle,142.5,0.5,none,0.0,95.0
Robotic Arm,28.38,146.1,idle,142.77,0.5,none,0.0,95.18
Robotic Arm,30.43,151.3,idle,142.88,0.5,none,0.0,95.25333333333333
Robotic Arm,29.91,150.7,idle,143.32,0.5,none,0.0,95.54666666666667
Robotic Arm,34.61,157.3,idle,143.82,0.5,none,0.0,95.88
Robotic Arm,30.3,148.9,idle,144.25,0.5,none,0.0,96.16666666666667
Robotic Arm,35.64,359.8,normal,144.73,0.5,none,0.0,96.48666666666666
Robotic Arm,38.58,347.0,normal,144.8,0.5,none,0.0,96.53333333333335
Robotic Arm,32.88,153.7,idle,145.12,0.5,none,0.0,96.74666666666667
Robotic Arm,37.36,353.3,normal,145.35,0.5,none,0.0,96.89999999999999
Robotic Arm,45.1,367.9,normal,145.83,0.5,none,0.0,97.22000000000001
Robotic Arm,41.65,346.6,normal,145.98,0.5,none,0.0,97.32
Robotic Arm,37.01,358.9,normal,146.03,0.5,none,0.0,97.35333333333334
Robotic Arm,47.74,340.5,normal,146.48,0.5,none,0.0,97.65333333333332
Robotic Arm,43.94,358.6,normal,146.67,0.5,none,0.0,97.77999999999999
Robotic Arm,42.98,352.0,normal,146.97,0.5,none,0.0,97.98
Robotic Arm,44.57,357.9,normal,147.02,0.5,none,0.0,98.01333333333334
Robotic Arm,43.48,359.4,normal,147.4,0.5,none,0.0,98.26666666666667
Robotic Arm,34.82,145.5,idle,147.83,0.5,none,0.0,98.55333333333334
Robotic Arm,28.21,149.7,idle,147.98,0.5,none,0.0,98.65333333333332
Robotic Arm,29.71,151.7,idle,148.47,0.5,none,0.0,98.98
Robotic Arm,31.1,158.7,idle,148.72,0.5,none,0.0,99.14666666666666
Robotic Arm,48.66,480.9,peak,149.12,0.5,none,0.0,99.41333333333334
Robotic Arm,36.29,345.1,normal,149.43,0.5,none,0.0,99.62
Robotic Arm,35.85,360.9,normal,149.53,0.5,none,0.0,99.68666666666667
Robotic Arm,64.77,342.7,normal,150.03,0.5,none,0.0,100.02
Robotic Arm,46.81,364.0,normal,150.53,0.5,none,0.0,100.35333333333334
Robotic Arm,50.06,156.0,idle,150.8,0.5,none,0.0,100.53333333333335
Robotic Arm,43.59,349.6,normal,151.03,0.5,none,0.0,100.68666666666667
Robotic Arm,46.2,368.8,normal,151.13,0.5,none,0.0,100.75333333333333
Robotic Arm,33.25,146.9,idle,151.17,0.5,none,0.0,100.77999999999999
Robotic Arm,38.94,361.8,normal,151.38,0.5,none,0.0,100.92
Robotic Arm,44.18,366.9,normal,151.7,0.5,none,0.0,101.13333333333333
Robotic Arm,46.74,359.9,normal,152.0,0.5,none,0.0,101.33333333333333
Robotic Arm,47.14,357.2,normal,152.05,0.5,none,0.0,101.36666666666667
Robotic Arm,31.86,158.3,idle,152.15,0.5,none,0.0,101.43333333333334
Robotic Arm,30.94,152.9,idle,152.18,0.5,none,0.0,101.45333333333333
Robotic Arm,40.55,353.1,normal,152.47,0.5,none,0.0,101.64666666666666
Robotic Arm,29.58,146.8,idle,152.75,0.5,none,0.0,101.83333333333333
Robotic Arm,36.95,364.5,normal,153.13,0.5,none,0.0,102.08666666666666
Robotic Arm,35.75,367.7,normal,153.52,0.5,none,0.0,102.34666666666668
Robotic Arm,46.24,360.9,normal,153.63,0.5,none,0.0,102.42
Robotic Arm,42.85,352.8,normal,153.88,0.5,none,0.0,102.58666666666666
Robotic Arm,42.55,345.0,normal,154.0,0.5,none,0.0,102.66666666666667
Robotic Arm,47.36,511.7,peak,154.5,0.5,none,0.0,103.0
Robotic Arm,46.45,481.2,peak,154.62,0.5,none,0.0,103.08
Robotic Arm,40.86,365.9,normal,154.8,0.5,none,0.0,103.2
Robotic Arm,42.31,480.2,peak,154.87,0.5,none,0.0,103.24666666666667
Robotic Arm,36.26,367.4,normal,154.93,0.5,none,0.0,103.28666666666668
Robotic Arm,47.01,353.1,normal,155.25,0.5,none,0.0,103.5
Robotic Arm,30.76,157.0,idle,155.37,0.5,none,0.0,103.58
Robotic Arm,32.08,152.9,idle,155.65,0.5,none,0.0,103.76666666666667
Robotic Arm,38.55,362.3,normal,155.78,0.5,none,0.0,103.85333333333334
Robotic Arm,28.42,151.9,idle,155.92,0.5,none,0.0,103.94666666666666
Robotic Arm,32.44,157.9,idle,156.3,0.5,none,0.0,104.2
Robotic Arm,38.77,362.7,normal,156.65,0.5,none,0.0,104.43333333333334
Robotic Arm,42.96,345.4,normal,157.08,0.5,none,0.0,104.72000000000001
Robotic Arm,39.26,350.0,normal,157.35,0.5,none,0.0,104.89999999999999
Robotic Arm,46.58,352.6,normal,157.67,0.5,none,0.0,105.11333333333333
Robotic Arm,47.64,355.9,normal,158.17,0.5,none,0.0,105.44666666666666
Robotic Arm,45.13,351.4,normal,158.63,0.5,none,0.0,105.75333333333333
Robotic Arm,51.5,504.8,peak,158.8,0.5,none,0.0,105.86666666666667
Robotic Arm,30.39,157.9,idle,159.18,0.5,none,0.0,106.12
Robotic Arm,31.89,147.1,idle,159.6,0.5,none,0.0,106.39999999999999
Robotic Arm,39.08,856.0,normal,159.87,0.5,none,0.0,106.58
Robotic Arm,38.02,856.0,normal,159.97,0.5,none,0.0,106.64666666666666
Robotic Arm,30.55,148.3,idle,160.2,0.5,none,0.0,106.8
Robotic Arm,42.69,344.7,normal,160.53,0.5,none,0.0,107.02
Robotic Arm,31.54,154.8,idle,160.88,0.5,none,0.0,107.25333333333333
Robotic Arm,31.91,152.1,idle,160.97,0.5,none,0.0,107.31333333333333
Robotic Arm,29.56,155.0,idle,161.03,0.5,none,0.0,107.35333333333334
Robotic Arm,33.0,153.7,idle,161.08,0.5,none,0.0,107.38666666666667
Robotic Arm,30.41,155.5,idle,161.17,0.5,none,0.0,107.44666666666666
Robotic Arm,45.12,354.3,normal,161.23,0.5,none,0.0,107.48666666666666
Robotic Arm,34.57,155.0,idle,161.52,0.5,none,0.0,107.68
Robotic Arm,30.99,159.4,idle,161.57,0.5,none,0.0,107.71333333333332
Robotic Arm,30.33,156.6,idle,161.6,0.5,none,0.0,107.73333333333333
Robotic Arm,50.06,856.0,idle,162.0,0.5,none,0.0,108.0
Robotic Arm,31.28,152.3,idle,162.13,0.5,none,0.0,108.08666666666666
Robotic Arm,32.07,156.4,idle,162.33,0.5,none,0.0,108.22000000000001
Robotic Arm,30.92,155.2,idle,162.68,0.5,none,0.0,108.45333333333333
Robotic Arm,39.78,362.7,normal,162.85,0.5,none,0.0,108.56666666666666
Robotic Arm,29.38,158.2,idle,163.08,0.5,none,0.0,108.72000000000001
Robotic Arm,28.63,151.7,idle,163.18,0.5,none,0.0,108.78666666666668
Robotic Arm,30.39,146.2,idle,163.3,0.5,none,0.0,108.86666666666667
Robotic Arm,34.18,145.8,idle,163.67,0.5,none,0.0,109.11333333333333
Robotic Arm,33.51,148.8,idle,163.75,0.5,none,0.0,109.16666666666667
Robotic Arm,34.82,146.9,idle,164.2,0.5,none,0.0,109.46666666666665
Robotic Arm,32.73,158.9,idle,164.32,0.5,none,0.0,109.54666666666667
Robotic Arm,30.75,152.6,idle,164.58,0.5,none,0.0,109.72000000000001
Robotic Arm,33.13,145.8,idle,164.98,0.5,none,0.0,109.98666666666666
Robotic Arm,28.33,147.7,idle,165.17,0.5,none,0.0,110.11333333333333
Robotic Arm,30.32,152.7,idle,165.2,0.5,none,0.0,110.13333333333333
Robotic Arm,34.78,150.4,idle,165.32,0.5,none,0.0,110.21333333333332
Robotic Arm,30.36,158.1,idle,165.67,0.5,none,0.0,110.44666666666666
Robotic Arm,31.04,148.2,idle,165.95,0.5,none,0.0,110.63333333333333
Robotic Arm,32.32,147.6,idle,166.33,0.5,none,0.0,110.88666666666667
Robotic Arm,29.68,154.5,idle,166.42,0.5,none,0.0,110.94666666666666
Robotic Arm,33.62,159.8,idle,166.45,0.5,none,0.0,110.96666666666665
Robotic Arm,30.56,147.1,idle,166.9,0.5,none,0.0,111.26666666666667
Robotic Arm,36.06,361.6,normal,167.12,0.5,none,0.0,111.41333333333334
Robotic Arm,29.61,146.4,idle,167.3,0.5,none,0.0,111.53333333333335
Robotic Arm,30.94,155.8,idle,167.63,0.5,none,0.0,111.75333333333333
Robotic Arm,30.43,145.6,idle,167.98,0.5,none,0.0,111.98666666666666
Robotic Arm,33.7,149.3,idle,168.07,0.5,none,0.0,112.04666666666667
Robotic Arm,30.24,145.3,idle,168.52,0.5,none,0.0,112.34666666666668
Robotic Arm,37.61,364.8,normal,168.68,0.5,none,0.0,112.45333333333333
Robotic Arm,30.12,145.3,idle,168.77,0.5,none,0.0,112.51333333333334
Robotic Arm,42.64,361.2,normal,169.02,0.5,none,0.0,112.68
Robotic Arm,43.58,367.9,normal,169.37,0.5,none,0.0,112.91333333333334
Robotic Arm,45.05,369.2,normal,169.77,0.5,none,0.0,113.18
Robotic Arm,44.69,350.3,normal,170.07,0.5,none,0.0,113.38
Robotic Arm,46.14,341.2,normal,170.2,0.5,none,0.0,113.46666666666665
Robotic Arm,47.07,356.4,normal,170.65,0.5,none,0.0,113.76666666666667
Robotic Arm,33.34,150.3,idle,171.0,0.5,none,0.0,114.0
Robotic Arm,43.38,346.4,normal,171.38,0.5,none,0.0,114.25333333333333
Robotic Arm,33.23,148.7,idle,171.45,0.5,none,0.0,114.3
Robotic Arm,43.31,364.5,normal,171.92,0.5,none,0.0,114.61333333333333
Robotic Arm,50.06,354.3,normal,172.35,0.5,none,0.0,114.89999999999999
Robotic Arm,38.16,356.5,normal,172.82,0.5,none,0.0,115.21333333333332
Robotic Arm,38.07,347.1,normal,172.87,0.5,none,0.0,115.24666666666667
Robotic Arm,33.63,159.2,idle,173.13,0.5,none,0.0,115.42
Robotic Arm,42.63,363.1,normal,173.27,0.5,none,0.0,115.51333333333334
Robotic Arm,44.14,364.3,normal,173.75,0.5,none,0.0,115.83333333333333
Robotic Arm,28.47,151.9,idle,173.92,0.5,none,0.0,115.94666666666666
Robotic Arm,29.5,149.8,idle,174.03,0.5,none,0.0,116.02
Robotic Arm,46.9,365.7,normal,174.43,0.5,none,0.0,116.28666666666668
Robotic Arm,30.25,148.7,idle,174.78,0.5,none,0.0,116.52
Robotic Arm,31.21,147.9,idle,174.87,0.5,none,0.0,116.58
